price_list_type,id,group_revision_id,unique_id,brand,brand_id,model,model_id,params,full_name,vehicle_type,vehicle_type_ua,vehicle_type_id,season,season_ua,season_id,width,height,diameter,load_index,load_index_with_desc,speed_index,speed_index_with_desc,country_manufacturer,country_manufacturer_ua,manufacture_year,reinforce,studded,homologation,run_flat,silent,seal,demo,provider_id,provider,city,city_ua,tt_provider,foreign_id,update_date,update_date_pts,in_stock,source_price_wholesale,source_price_wholesale_original,source_price_wholesale_original_currency,source_price_retail,user_price_wholesale,user_price,user_delivery_price,user_price_plus_user_delivery_price,offer_num,photo_file_name,photo_url,section_open_cart,size_only_digits
Р»РµРіРєРѕРІС‹Рµ С€РёРЅС‹,262073,262073,1000262073,Kleber,1460,Transpro,2497,205/65 R16C 107/105T,Kleber Transpro 205/65 R16C 107/105T,Р»РµРіРєРѕРіСЂСѓР·РѕРІРѕР№,Р»РµРіРєРѕРІР°РЅС‚Р°Р¶РЅРёР№,8,Р»РµС‚РЅСЏСЏ,Р»С–С‚РЅСЏ,1,205,65,16,107/105,107(975РєРі)/105(925РєРі),T,T(190РєРј/С‡Р°СЃ),Р СѓРјС‹РЅРёСЏ,Р СѓРјСѓРЅС–СЏ,2022,C,,,,,,,1821,Рђ РўР°РµСЂСЃ,РљРёРµРІ,РљРёС—РІ,kiev_ Рђ РўР°РµСЂСЃ,,2022-10-04 12:06,1664874361,2,3620,3620.00,uah,4067,3620,5839,0,5839,1,tyre/2497.400x400.jpg,tyre/2497.400x400.jpg,РЁРёРЅС‹,2056516
Р»РµРіРєРѕРІС‹Рµ С€РёРЅС‹,303435,303435,1000303435,Kleber,1460,Transpro,2497,205/70 R15C 106/104R,Kleber Transpro 205/70 R15C 106/104R,Р»РµРіРєРѕРіСЂСѓР·РѕРІРѕР№,Р»РµРіРєРѕРІР°РЅС‚Р°Р¶РЅРёР№,8,Р»РµС‚РЅСЏСЏ,Р»С–С‚РЅСЏ,1,205,70,15,106/104,106(950РєРі)/104(900РєРі),R,R(170РєРј/С‡Р°СЃ),Р СѓРјС‹РЅРёСЏ,Р СѓРјСѓРЅС–СЏ,2022,C,,,,,,,1821,Рђ РўР°РµСЂСЃ,РљРёРµРІ,РљРёС—РІ,kiev_ Рђ РўР°РµСЂСЃ,,2022-10-04 12:06,1664874361,15,3350,3350.00,uah,3764,3350,5493,0,5493,1,tyre/2497.400x400.jpg,tyre/2497.400x400.jpg,РЁРёРЅС‹,2057015
Р»РµРіРєРѕРІС‹Рµ С€РёРЅС‹,260326,260326,1000260326,Kleber,1460,Transpro,2497,205/75 R16C 110/108R,Kleber Transpro 205/75 R16C 110/108R,Р»РµРіРєРѕРіСЂСѓР·РѕРІРѕР№,Р»РµРіРєРѕРІР°РЅС‚Р°Р¶РЅРёР№,8,Р»РµС‚РЅСЏСЏ,Р»С–С‚РЅСЏ,1,205,75,16,110/108,110(1060РєРі)/108(1000РєРі),R,R(170РєРј/С‡Р°СЃ),Р СѓРјС‹РЅРёСЏ,Р СѓРјСѓРЅС–СЏ,2022,C,,,,,,,1821,Рђ РўР°РµСЂСЃ,РљРёРµРІ,РљРёС—РІ,kiev_ Рђ РўР°РµСЂСЃ,,2022-10-04 12:06,1664874361,10,3895,3895.00,uah,4376,3895,6259,0,6259,1,tyre/2497.400x400.jpg,tyre/2497.400x400.jpg,РЁРёРЅС‹,2057516
Р»РµРіРєРѕРІС‹Рµ С€РёРЅС‹,319201,319201,1000319201,Kleber,1460,Transpro,2497,215/60 R16C 103/101T,Kleber Transpro 215/60 R16C 103/101T,Р»РµРіРєРѕРіСЂСѓР·РѕРІРѕР№,Р»РµРіРєРѕРІР°РЅС‚Р°Р¶РЅРёР№,8,Р»РµС‚РЅСЏСЏ,Р»С–С‚РЅСЏ,1,215,60,16,103/101,103(875РєРі)/101(825РєРі),T,T(190РєРј/С‡Р°СЃ),Р СѓРјС‹РЅРёСЏ,Р СѓРјСѓРЅС–СЏ,2022,C,,,,,,,1821,Рђ РўР°РµСЂСЃ,РљРёРµРІ,РљРёС—РІ,kiev_ Рђ РўР°РµСЂСЃ,,2022-10-04 12:06,1664874361,20,4042,4042.00,uah,4541,4042,6484,0,6484,1,tyre/2497.400x400.jpg,tyre/2497.400x400.jpg,РЁРёРЅС‹,2156016
Р»РµРіРєРѕРІС‹Рµ С€РёРЅС‹,317971,317971,1000317971,Kleber,1460,Transpro,2497,215/65 R15C 104/102T,Kleber Transpro 215/65 R15C 104/102T,Р»РµРіРєРѕРіСЂСѓР·РѕРІРѕР№,Р»РµРіРєРѕРІР°РЅС‚Р°Р¶РЅРёР№,8,Р»РµС‚РЅСЏСЏ,Р»С–С‚РЅСЏ,1,215,65,15,104/102,104(900РєРі)/102(850РєРі),T,T(190РєРј/С‡Р°СЃ),Р СѓРјС‹РЅРёСЏ,Р СѓРјСѓРЅС–СЏ,2022,C,,,,,,,1821,Рђ РўР°РµСЂСЃ,РљРёРµРІ,РљРёС—РІ,kiev_ Рђ РўР°РµСЂСЃ,,2022-10-04 12:06,1664874361,4,3650,3650.00,uah,4101,3650,5958,0,5958,1,tyre/2497.400x400.jpg,tyre/2497.400x400.jpg,РЁРёРЅС‹,2156515
Р»РµРіРєРѕРІС‹Рµ С€РёРЅС‹,263509,263509,1000263509,Kleber,1460,Transpro,2497,215/65 R16C 109/107T,Kleber Transpro 215/65 R16C 109/107T,Р»РµРіРєРѕРіСЂСѓР·РѕРІРѕР№,Р»РµРіРєРѕРІР°РЅС‚Р°Р¶РЅРёР№,8,Р»РµС‚РЅСЏСЏ,Р»С–С‚РЅСЏ,1,215,65,16,109/107,109(1030РєРі)/107(975РєРі),T,T(190РєРј/С‡Р°СЃ),Р СѓРјС‹РЅРёСЏ,Р СѓРјСѓРЅС–СЏ,2022,C,,,,,,,1821,Рђ РўР°РµСЂСЃ,РљРёРµРІ,РљРёС—РІ,kiev_ Рђ РўР°РµСЂСЃ,,2022-10-04 12:06,1664874361,8,3875,3875.00,uah,4354,3875,6229,0,6229,1,tyre/2497.400x400.jpg,tyre/2497.400x400.jpg,РЁРёРЅС‹,2156516
Р»РµРіРєРѕРІС‹Рµ С€РёРЅС‹,259744,259744,1000259744,Kleber,1460,Transpro,2497,215/70 R15C 109/107S,Kleber Transpro 215/70 R15C 109/107S,Р»РµРіРєРѕРіСЂСѓР·РѕРІРѕР№,Р»РµРіРєРѕРІР°РЅС‚Р°Р¶РЅРёР№,8,Р»РµС‚РЅСЏСЏ,Р»С–С‚РЅСЏ,1,215,70,15,109/107,109(1030РєРі)/107(975РєРі),S,S(180РєРј/С‡Р°СЃ),Р СѓРјС‹РЅРёСЏ,Р СѓРјСѓРЅС–СЏ,2022,C,,,,,,,1821,Рђ РўР°РµСЂСЃ,РљРёРµРІ,РљРёС—РІ,kiev_ Рђ РўР°РµСЂСЃ,,2022-10-04 12:06,1664874361,16,3595,3595.00,uah,4039,3595,5872,0,5872,1,tyre/2497.400x400.jpg,tyre/2497.400x400.jpg,РЁРёРЅС‹,2157015
Р»РµРіРєРѕРІС‹Рµ С€РёРЅС‹,325644,325644,1000325644,Kleber,1460,Transpro,2497,215/75 R16C 116/114R,Kleber Transpro 215/75 R16C 116/114R,Р»РµРіРєРѕРіСЂСѓР·РѕРІРѕР№,Р»РµРіРєРѕРІР°РЅС‚Р°Р¶РЅРёР№,8,Р»РµС‚РЅСЏСЏ,Р»С–С‚РЅСЏ,1,215,75,16,116/114,116(1250РєРі)/114(1180РєРі),R,R(170РєРј/С‡Р°СЃ),РџРѕР»СЊС€Р°,РџРѕР»СЊС‰Р°,2022,C,,,,,,,1821,Рђ РўР°РµСЂСЃ,РљРёРµРІ,РљРёС—РІ,kiev_ Рђ РўР°РµСЂСЃ,,2022-10-04 12:06,1664874361,20,3908,3908.00,uah,4391,3908,6279,0,6279,1,tyre/2497.400x400.jpg,tyre/2497.400x400.jpg,РЁРёРЅС‹,2157516
Р»РµРіРєРѕРІС‹Рµ С€РёРЅС‹,260387,260387,1000260387,Kleber,1460,Transpro,2497,225/65 R16C 112/110R,Kleber Transpro 225/65 R16C 112/110R,Р»РµРіРєРѕРіСЂСѓР·РѕРІРѕР№,Р»РµРіРєРѕРІР°РЅС‚Р°Р¶РЅРёР№,8,Р»РµС‚РЅСЏСЏ,Р»С–С‚РЅСЏ,1,225,65,16,112/110,112(1120РєРі)/110(1060РєРі),R,R(170РєРј/С‡Р°СЃ),Р СѓРјС‹РЅРёСЏ,Р СѓРјСѓРЅС–СЏ,2022,C,,,,,,,1821,Рђ РўР°РµСЂСЃ,РљРёРµРІ,РљРёС—РІ,kiev_ Рђ РўР°РµСЂСЃ,,2022-10-04 12:06,1664874361,20,4125,4125.00,uah,4634,4125,6611,0,6611,1,tyre/2497.400x400.jpg,tyre/2497.400x400.jpg,РЁРёРЅС‹,2256516
Р»РµРіРєРѕРІС‹Рµ С€РёРЅС‹,259802,259802,1000259802,Kleber,1460,Transpro,2497,225/70 R15C 112/110S,Kleber Transpro 225/70 R15C 112/110S,Р»РµРіРєРѕРіСЂСѓР·РѕРІРѕР№,Р»РµРіРєРѕРІР°РЅС‚Р°Р¶РЅРёР№,8,Р»РµС‚РЅСЏСЏ,Р»С–С‚РЅСЏ,1,225,70,15,112/110,112(1120РєРі)/110(1060РєРі),S,S(180РєРј/С‡Р°СЃ),Р СѓРјС‹РЅРёСЏ,Р СѓРјСѓРЅС–СЏ,2022,C,,,,,,,1821,Рђ РўР°РµСЂСЃ,РљРёРµРІ,РљРёС—РІ,kiev_ Рђ РўР°РµСЂСЃ,,2022-10-04 12:06,1664874361,20,3525,3525.00,uah,3960,3525,5764,0,5764,1,tyre/2497.400x400.jpg,tyre/2497.400x400.jpg,РЁРёРЅС‹,2257015
Р»РµРіРєРѕРІС‹Рµ С€РёРЅС‹,273488,273488,1000273488,Kleber,1460,Transpro,2497,225/75 R16C 118/116R,Kleber Transpro 225/75 R16C 118/116R,Р»РµРіРєРѕРіСЂСѓР·РѕРІРѕР№,Р»РµРіРєРѕРІР°РЅС‚Р°Р¶РЅРёР№,8,Р»РµС‚РЅСЏСЏ,Р»С–С‚РЅСЏ,1,225,75,16,118/116,118(1320РєРі)/116(1250РєРі),R,R(170РєРј/С‡Р°СЃ),РџРѕР»СЊС€Р°,РџРѕР»СЊС‰Р°,2022,C,,,,,,,1821,Рђ РўР°РµСЂСЃ,РљРёРµРІ,РљРёС—РІ,kiev_ Рђ РўР°РµСЂСЃ,,2022-10-04 12:06,1664874361,20,4479,4479.00,uah,5032,4479,7153,0,7153,1,tyre/2497.400x400.jpg,tyre/2497.400x400.jpg,РЁРёРЅС‹,2257516
Р»РµРіРєРѕРІС‹Рµ С€РёРЅС‹,262172,262172,1000262172,Kleber,1460,Transpro,2497,235/65 R16C 115/113R,Kleber Transpro 235/65 R16C 115/113R,Р»РµРіРєРѕРіСЂСѓР·РѕРІРѕР№,Р»РµРіРєРѕРІР°РЅС‚Р°Р¶РЅРёР№,8,Р»РµС‚РЅСЏСЏ,Р»С–С‚РЅСЏ,1,235,65,16,115/113,115(1215РєРі)/113(1150РєРі),R,R(170РєРј/С‡Р°СЃ),Р СѓРјС‹РЅРёСЏ,Р СѓРјСѓРЅС–СЏ,2022,C,,,,,,,1821,Рђ РўР°РµСЂСЃ,РљРёРµРІ,РљРёС—РІ,kiev_ Рђ РўР°РµСЂСЃ,,2022-10-04 12:06,1664874361,11,4775,4775.00,uah,5365,4775,7606,0,7606,1,tyre/2497.400x400.jpg,tyre/2497.400x400.jpg,РЁРёРЅС‹,2356516
Р»РµРіРєРѕРІС‹Рµ С€РёРЅС‹,312286,312286,1000312286,Kleber,1460,Transpro 4S,6397,195/65 R16C 104/102R,Kleber Transpro 4S 195/65 R16C 104/102R,Р»РµРіРєРѕРіСЂСѓР·РѕРІРѕР№,Р»РµРіРєРѕРІР°РЅС‚Р°Р¶РЅРёР№,8,РІСЃРµСЃРµР·РѕРЅРЅР°СЏ,РІСЃРµСЃРµР·РѕРЅРЅР°,3,195,65,16,104/102,104(900РєРі)/102(850РєРі),R,R(170РєРј/С‡Р°СЃ),Р СѓРјС‹РЅРёСЏ,Р СѓРјСѓРЅС–СЏ,2022,C,,,,,,,1821,Рђ РўР°РµСЂСЃ,РљРёРµРІ,РљРёС—РІ,kiev_ Рђ РўР°РµСЂСЃ,,2022-10-04 12:06,1664874361,8,3364,3364.00,uah,3779,3364,5447,0,5447,1,tyre/6397.400x400.jpg,tyre/6397.400x400.jpg,РЁРёРЅС‹,1956516
Р»РµРіРєРѕРІС‹Рµ С€РёРЅС‹,325916,325916,1000325916,Kleber,1460,Transpro 4S,6397,215/60 R16C 103/101T,Kleber Transpro 4S 215/60 R16C 103/101T,Р»РµРіРєРѕРіСЂСѓР·РѕРІРѕР№,Р»РµРіРєРѕРІР°РЅС‚Р°Р¶РЅРёР№,8,РІСЃРµСЃРµР·РѕРЅРЅР°СЏ,РІСЃРµСЃРµР·РѕРЅРЅР°,3,215,60,16,103/101,103(875РєРі)/101(825РєРі),T,T(190РєРј/С‡Р°СЃ),Р СѓРјС‹РЅРёСЏ,Р СѓРјСѓРЅС–СЏ,2022,C,,,,,,,1821,Рђ РўР°РµСЂСЃ,РљРёРµРІ,РљРёС—РІ,kiev_ Рђ РўР°РµСЂСЃ,,2022-10-04 12:06,1664874361,4,3795,3795.00,uah,4264,3795,6106,0,6106,1,tyre/6397.400x400.jpg,tyre/6397.400x400.jpg,РЁРёРЅС‹,2156016
Р»РµРіРєРѕРІС‹Рµ С€РёРЅС‹,312283,312283,1000312283,Kleber,1460,Transpro 4S,6397,225/65 R16C 112/110R,Kleber Transpro 4S 225/65 R16C 112/110R,Р»РµРіРєРѕРіСЂСѓР·РѕРІРѕР№,Р»РµРіРєРѕРІР°РЅС‚Р°Р¶РЅРёР№,8,РІСЃРµСЃРµР·РѕРЅРЅР°СЏ,РІСЃРµСЃРµР·РѕРЅРЅР°,3,225,65,16,112/110,112(1120РєРі)/110(1060РєРі),R,R(170РєРј/С‡Р°СЃ),Р СѓРјС‹РЅРёСЏ,Р СѓРјСѓРЅС–СЏ,2022,C,,,,,,,1821,Рђ РўР°РµСЂСЃ,РљРёРµРІ,РљРёС—РІ,kiev_ Рђ РўР°РµСЂСЃ,,2022-10-04 12:06,1664874361,8,4350,4350.00,uah,4887,4350,6956,0,6956,1,tyre/6397.400x400.jpg,tyre/6397.400x400.jpg,РЁРёРЅС‹,2256516
Р»РµРіРєРѕРІС‹Рµ С€РёРЅС‹,376050,376050,1000376050,Michelin,1514,AGILIS 3,10330,195/60 R16C 99/97H,Michelin AGILIS 3 195/60 R16C 99/97H,Р»РµРіРєРѕРіСЂСѓР·РѕРІРѕР№,Р»РµРіРєРѕРІР°РЅС‚Р°Р¶РЅРёР№,8,Р»РµС‚РЅСЏСЏ,Р»С–С‚РЅСЏ,1,195,60,16,99/97,99(775РєРі)/97(730РєРі),H,H(210РєРј/С‡Р°СЃ),РС‚Р°Р»РёСЏ,Р†С‚Р°Р»С–СЏ,2020,C,,,,,,,1821,Рђ РўР°РµСЂСЃ,РљРёРµРІ,РљРёС—РІ,kiev_ Рђ РўР°РµСЂСЃ,,2022-10-04 12:06,1664874361,4,3650,3650.00,uah,4101,3650,5885,0,5885,1,tyre/10330.400x400.jpg,tyre/10330.400x400.jpg,РЁРёРЅС‹,1956016
Р»РµРіРєРѕРІС‹Рµ С€РёРЅС‹,361760,361760,1000361760,Michelin,1514,AGILIS 3,10330,195/65 R16C 104/102R,Michelin AGILIS 3 195/65 R16C 104/102R,Р»РµРіРєРѕРіСЂСѓР·РѕРІРѕР№,Р»РµРіРєРѕРІР°РЅС‚Р°Р¶РЅРёР№,8,Р»РµС‚РЅСЏСЏ,Р»С–С‚РЅСЏ,1,195,65,16,104/102,104(900РєРі)/102(850РєРі),R,R(170РєРј/С‡Р°СЃ),Р¤СЂР°РЅС†РёСЏ,Р¤СЂР°РЅС†С–СЏ,2022,C,,,,,,,1821,Рђ РўР°РµСЂСЃ,РљРёРµРІ,РљРёС—РІ,kiev_ Рђ РўР°РµСЂСЃ,,2022-10-04 12:06,1664874361,13,3815,3815.00,uah,4286,3815,6137,0,6137,1,tyre/10330.400x400.jpg,tyre/10330.400x400.jpg,РЁРёРЅС‹,1956516
Р»РµРіРєРѕРІС‹Рµ С€РёРЅС‹,359914,359914,1000359914,Michelin,1514,AGILIS 3,10330,195/70 R15C 104/102R,Michelin AGILIS 3 195/70 R15C 104/102R,Р»РµРіРєРѕРіСЂСѓР·РѕРІРѕР№,Р»РµРіРєРѕРІР°РЅС‚Р°Р¶РЅРёР№,8,Р»РµС‚РЅСЏСЏ,Р»С–С‚РЅСЏ,1,195,70,15,104/102,104(900РєРі)/102(850РєРі),R,R(170РєРј/С‡Р°СЃ),Р¤СЂР°РЅС†РёСЏ,Р¤СЂР°РЅС†С–СЏ,2022,C,,,,,,,1821,Рђ РўР°РµСЂСЃ,РљРёРµРІ,РљРёС—РІ,kiev_ Рђ РўР°РµСЂСЃ,,2022-10-04 12:06,1664874361,5,3975,3975.00,uah,4466,3975,6461,0,6461,1,tyre/10330.400x400.jpg,tyre/10330.400x400.jpg,РЁРёРЅС‹,1957015
Р»РµРіРєРѕРІС‹Рµ С€РёРЅС‹,360318,360318,1000360318,Michelin,1514,AGILIS 3,10330,205/65 R16C 107/105T,Michelin AGILIS 3 205/65 R16C 107/105T,Р»РµРіРєРѕРіСЂСѓР·РѕРІРѕР№,Р»РµРіРєРѕРІР°РЅС‚Р°Р¶РЅРёР№,8,Р»РµС‚РЅСЏСЏ,Р»С–С‚РЅСЏ,1,205,65,16,107/105,107(975РєРі)/105(925РєРі),T,T(190РєРј/С‡Р°СЃ),Р¤СЂР°РЅС†РёСЏ,Р¤СЂР°РЅС†С–СЏ,2021,C,,,,,,,1821,Рђ РўР°РµСЂСЃ,РљРёРµРІ,РљРёС—РІ,kiev_ Рђ РўР°РµСЂСЃ,,2022-10-04 12:06,1664874361,7,5195,5195.00,uah,5837,5195,8248,0,8248,1,tyre/10330.400x400.jpg,tyre/10330.400x400.jpg,РЁРёРЅС‹,2056516
Р»РµРіРєРѕРІС‹Рµ С€РёРЅС‹,375251,375251,1000375251,Michelin,1514,AGILIS 3,10330,205/70 R15C 106/104R,Michelin AGILIS 3 205/70 R15C 106/104R,Р»РµРіРєРѕРіСЂСѓР·РѕРІРѕР№,Р»РµРіРєРѕРІР°РЅС‚Р°Р¶РЅРёР№,8,Р»РµС‚РЅСЏСЏ,Р»С–С‚РЅСЏ,1,205,70,15,106/104,106(950РєРі)/104(900РєРі),R,R(170РєРј/С‡Р°СЃ),Р¤СЂР°РЅС†РёСЏ,Р¤СЂР°РЅС†С–СЏ,2021,C,,,,,,,1821,Рђ РўР°РµСЂСЃ,РљРёРµРІ,РљРёС—РІ,kiev_ Рђ РўР°РµСЂСЃ,,2022-10-04 12:06,1664874361,8,3950,3950.00,uah,4438,3950,6423,0,6423,1,tyre/10330.400x400.jpg,tyre/10330.400x400.jpg,РЁРёРЅС‹,2057015
Р»РµРіРєРѕРІС‹Рµ С€РёРЅС‹,376326,376326,1000376326,Michelin,1514,AGILIS 3,10330,215/65 R15C 104/102T,Michelin AGILIS 3 215/65 R15C 104/102T,Р»РµРіРєРѕРіСЂСѓР·РѕРІРѕР№,Р»РµРіРєРѕРІР°РЅС‚Р°Р¶РЅРёР№,8,Р»РµС‚РЅСЏСЏ,Р»С–С‚РЅСЏ,1,215,65,15,104/102,104(900РєРі)/102(850РєРі),T,T(190РєРј/С‡Р°СЃ),РС‚Р°Р»РёСЏ,Р†С‚Р°Р»С–СЏ,2022,C,,,,,,,1821,Рђ РўР°РµСЂСЃ,РљРёРµРІ,РљРёС—РІ,kiev_ Рђ РўР°РµСЂСЃ,,2022-10-04 12:06,1664874361,4,5695,5695.00,uah,6398,5695,9127,0,9127,1,tyre/10330.400x400.jpg,tyre/10330.400x400.jpg,РЁРёРЅС‹,2156515
Р»РµРіРєРѕРІС‹Рµ С€РёРЅС‹,377180,377180,1000377180,Michelin,1514,AGILIS 3,10330,215/65 R16C 106/104T,Michelin AGILIS 3 215/65 R16C 106/104T,Р»РµРіРєРѕРіСЂСѓР·РѕРІРѕР№,Р»РµРіРєРѕРІР°РЅС‚Р°Р¶РЅРёР№,8,Р»РµС‚РЅСЏСЏ,Р»С–С‚РЅСЏ,1,215,65,16,106/104,106(950РєРі)/104(900РєРі),T,T(190РєРј/С‡Р°СЃ),РС‚Р°Р»РёСЏ,Р†С‚Р°Р»С–СЏ,2021,C,,,,,,,1821,Рђ РўР°РµСЂСЃ,РљРёРµРІ,РљРёС—РІ,kiev_ Рђ РўР°РµСЂСЃ,,2022-10-04 12:06,1664874361,3,4950,4950.00,uah,5561,4950,7874,0,7874,1,tyre/10330.400x400.jpg,tyre/10330.400x400.jpg,РЁРёРЅС‹,2156516
Р»РµРіРєРѕРІС‹Рµ С€РёРЅС‹,376952,376952,1000376952,Michelin,1514,AGILIS 3,10330,215/75 R16C 116/114R,Michelin AGILIS 3 215/75 R16C 116/114R,Р»РµРіРєРѕРіСЂСѓР·РѕРІРѕР№,Р»РµРіРєРѕРІР°РЅС‚Р°Р¶РЅРёР№,8,Р»РµС‚РЅСЏСЏ,Р»С–С‚РЅСЏ,1,215,75,16,116/114,116(1250РєРі)/114(1180РєРі),R,R(170РєРј/С‡Р°СЃ),Р¤СЂР°РЅС†РёСЏ,Р¤СЂР°РЅС†С–СЏ,2022,C,,,,,,,1821,Рђ РўР°РµСЂСЃ,РљРёРµРІ,РљРёС—РІ,kiev_ Рђ РўР°РµСЂСЃ,,2022-10-04 12:06,1664874361,4,7350,7350.00,uah,8258,7350,11546,0,11546,1,tyre/10330.400x400.jpg,tyre/10330.400x400.jpg,РЁРёРЅС‹,2157516
Р»РµРіРєРѕРІС‹Рµ С€РёРЅС‹,360271,360271,1000360271,Michelin,1514,AGILIS 3,10330,225/65 R16C 112/110R,Michelin AGILIS 3 225/65 R16C 112/110R,Р»РµРіРєРѕРіСЂСѓР·РѕРІРѕР№,Р»РµРіРєРѕРІР°РЅС‚Р°Р¶РЅРёР№,8,Р»РµС‚РЅСЏСЏ,Р»С–С‚РЅСЏ,1,225,65,16,112/110,112(1120РєРі)/110(1060РєРі),R,R(170РєРј/С‡Р°СЃ),,,2022,C,,,,,,,1821,Рђ РўР°РµСЂСЃ,РљРёРµРІ,РљРёС—РІ,kiev_ Рђ РўР°РµСЂСЃ,,2022-10-04 12:06,1664874361,6,7075,7075.00,uah,7949,7075,11125,0,11125,1,tyre/10330.400x400.jpg,tyre/10330.400x400.jpg,РЁРёРЅС‹,2256516
Р»РµРіРєРѕРІС‹Рµ С€РёРЅС‹,359986,359986,1000359986,Michelin,1514,AGILIS 3,10330,225/70 R15C 112/110S,Michelin AGILIS 3 225/70 R15C 112/110S,Р»РµРіРєРѕРіСЂСѓР·РѕРІРѕР№,Р»РµРіРєРѕРІР°РЅС‚Р°Р¶РЅРёР№,8,Р»РµС‚РЅСЏСЏ,Р»С–С‚РЅСЏ,1,225,70,15,112/110,112(1120РєРі)/110(1060РєРі),S,S(180РєРј/С‡Р°СЃ),Р¤СЂР°РЅС†РёСЏ,Р¤СЂР°РЅС†С–СЏ,2022,C,,,,,,,1821,Рђ РўР°РµСЂСЃ,РљРёРµРІ,РљРёС—РІ,kiev_ Рђ РўР°РµСЂСЃ,,2022-10-04 12:06,1664874361,12,5650,5650.00,uah,6348,5650,9058,0,9058,1,tyre/10330.400x400.jpg,tyre/10330.400x400.jpg,РЁРёРЅС‹,2257015
